instant,dteday,season,temp,hum,windspeed
13963,2012-08-09,3,0.66,0.74,0.0
13964,2012-08-10,3,0.7,0.65,0.0896
13965,2012-08-10,3,0.7,0.65,0.1045
13966,2012-08-10,3,0.7,0.74,0.1642
13967,2012-08-10,3,0.72,0.79,0.194
13968,2012-08-10,3,0.7,0.84,0.2836
13969,2012-08-10,3,0.7,0.84,0.2836
13970,2012-08-10,3,0.64,0.89,0.2985
13971,2012-08-10,3,0.64,0.89,0.1045
13972,2012-08-10,3,0.62,0.91,0.1642
13973,2012-08-10,3,0.64,0.89,0.0
13974,2012-08-10,3,0.66,0.89,0.1045
13975,2012-08-10,3,0.68,0.79,0.1343
13976,2012-08-10,3,0.74,0.66,0.3582
13977,2012-08-10,3,0.76,0.58,0.3582
13978,2012-08-10,3,0.76,0.58,0.3582
13979,2012-08-10,3,0.8,0.52,0.4478
13980,2012-08-10,3,0.78,0.55,0.2985
13981,2012-08-10,3,0.8,0.52,0.2836
13982,2012-08-10,3,0.76,0.62,0.2985
13983,2012-08-10,3,0.76,0.62,0.2836
13984,2012-08-10,3,0.74,0.66,0.2985
13985,2012-08-10,3,0.74,0.66,0.2537
13986,2012-08-10,3,0.72,0.74,0.2836
13987,2012-08-10,3,0.72,0.7,0.2836
13988,2012-08-11,3,0.7,0.7,0.2836
13989,2012-08-11,3,0.66,0.74,0.2239
13990,2012-08-11,3,0.64,0.78,0.194
13991,2012-08-11,3,0.62,0.83,0.1642
13992,2012-08-11,3,0.62,0.83,0.1045
13993,2012-08-11,3,0.62,0.88,0.1045
13994,2012-08-11,3,0.62,0.88,0.1045
13995,2012-08-11,3,0.64,0.83,0.0896
13996,2012-08-11,3,0.66,0.83,0.1045
13997,2012-08-11,3,0.68,0.79,0.194
13998,2012-08-11,3,0.72,0.62,0.0896
13999,2012-08-11,3,0.74,0.66,0.1642
14000,2012-08-11,3,0.76,0.58,0.2239
14001,2012-08-11,3,0.8,0.49,0.3582
14002,2012-08-11,3,0.8,0.49,0.2985
14003,2012-08-11,3,0.8,0.46,0.2836
14004,2012-08-11,3,0.8,0.46,0.2985
14005,2012-08-11,3,0.74,0.66,0.3582
14006,2012-08-11,3,0.7,0.74,0.2985
14007,2012-08-11,3,0.66,0.89,0.1045
14008,2012-08-11,3,0.66,0.89,0.4179
14009,2012-08-11,3,0.66,0.89,0.1642
14010,2012-08-11,3,0.66,0.89,0.1642
14011,2012-08-11,3,0.66,0.78,0.1642
14012,2012-08-12,3,0.64,0.73,0.1343
14013,2012-08-12,3,0.62,0.78,0.1343
14014,2012-08-12,3,0.64,0.69,0.1343
14015,2012-08-12,3,0.62,0.73,0.0896
14016,2012-08-12,3,0.64,0.69,0.0896
14017,2012-08-12,3,0.64,0.61,0.194
14018,2012-08-12,3,0.64,0.65,0.1642
14019,2012-08-12,3,0.64,0.65,0.1343
14020,2012-08-12,3,0.66,0.54,0.2239
14021,2012-08-12,3,0.7,0.48,0.2239
14022,2012-08-12,3,0.7,0.51,0.1642
14023,2012-08-12,3,0.74,0.42,0.1642
14024,2012-08-12,3,0.74,0.42,0.194
14025,2012-08-12,3,0.78,0.4,0.0
14026,2012-08-12,3,0.76,0.4,0.194
14027,2012-08-12,3,0.76,0.4,0.1343
14028,2012-08-12,3,0.76,0.4,0.1045
14029,2012-08-12,3,0.8,0.33,0.0
14030,2012-08-12,3,0.78,0.35,0.1045
14031,2012-08-12,3,0.74,0.4,0.1343
14032,2012-08-12,3,0.72,0.45,0.0
14033,2012-08-12,3,0.72,0.51,0.0896
14034,2012-08-12,3,0.7,0.58,0.1343
14035,2012-08-12,3,0.68,0.61,0.0
14036,2012-08-13,3,0.66,0.65,0.1045
14037,2012-08-13,3,0.66,0.65,0.0896
14038,2012-08-13,3,0.64,0.69,0.1045
14039,2012-08-13,3,0.64,0.69,0.0
14040,2012-08-13,3,0.64,0.69,0.1045
14041,2012-08-13,3,0.64,0.69,0.1045
14042,2012-08-13,3,0.62,0.73,0.0896
14043,2012-08-13,3,0.66,0.65,0.1343
14044,2012-08-13,3,0.72,0.51,0.0896
14045,2012-08-13,3,0.74,0.45,0.0
14046,2012-08-13,3,0.76,0.4,0.0
14047,2012-08-13,3,0.76,0.4,0.0896
14048,2012-08-13,3,0.78,0.4,0.194
14049,2012-08-13,3,0.78,0.4,0.1642
14050,2012-08-13,3,0.8,0.33,0.1045
14051,2012-08-13,3,0.82,0.34,0.2239
14052,2012-08-13,3,0.8,0.36,0.0896
14053,2012-08-13,3,0.8,0.36,0.1642
14054,2012-08-13,3,0.76,0.52,0.2836
14055,2012-08-13,3,0.74,0.58,0.1642
14056,2012-08-13,3,0.74,0.62,0.2239
14057,2012-08-13,3,0.72,0.66,0.194
14058,2012-08-13,3,0.72,0.62,0.3284
14059,2012-08-13,3,0.7,0.7,0.2239
14060,2012-08-14,3,0.7,0.74,0.2239
14061,2012-08-14,3,0.68,0.79,0.2537
14062,2012-08-14,3,0.68,0.83,0.194
14063,2012-08-14,3,0.68,0.83,0.194
14064,2012-08-14,3,0.68,0.83,0.194
14065,2012-08-14,3,0.68,0.89,0.194
14066,2012-08-14,3,0.64,0.83,0.194
14067,2012-08-14,3,0.66,0.83,0.0896
14068,2012-08-14,3,0.66,0.89,0.0896
14069,2012-08-14,3,0.7,0.74,0.0
14070,2012-08-14,3,0.7,0.79,0.1045
14071,2012-08-14,3,0.74,0.62,0.0
14072,2012-08-14,3,0.78,0.49,0.1343
14073,2012-08-14,3,0.8,0.46,0.0896
14074,2012-08-14,3,0.82,0.41,0.2239
14075,2012-08-14,3,0.82,0.46,0.2239
14076,2012-08-14,3,0.82,0.43,0.2239
14077,2012-08-14,3,0.76,0.66,0.2537
14078,2012-08-14,3,0.76,0.62,0.2836
14079,2012-08-14,3,0.76,0.66,0.194
14080,2012-08-14,3,0.74,0.74,0.2239
14081,2012-08-14,3,0.74,0.62,0.2239
14082,2012-08-14,3,0.72,0.66,0.0896
14083,2012-08-14,3,0.72,0.66,0.1642
14084,2012-08-15,3,0.7,0.61,0.194
14085,2012-08-15,3,0.7,0.61,0.0
14086,2012-08-15,3,0.68,0.65,0.0
14087,2012-08-15,3,0.66,0.74,0.1045
14088,2012-08-15,3,0.64,0.83,0.1045
14089,2012-08-15,3,0.64,0.78,0.1045
14090,2012-08-15,3,0.64,0.78,0.1045
14091,2012-08-15,3,0.66,0.69,0.194
14092,2012-08-15,3,0.7,0.65,0.2836
14093,2012-08-15,3,0.72,0.62,0.194
14094,2012-08-15,3,0.72,0.62,0.194
14095,2012-08-15,3,0.74,0.58,0.194
14096,2012-08-15,3,0.74,0.55,0.2239
14097,2012-08-15,3,0.78,0.49,0.194
14098,2012-08-15,3,0.76,0.52,0.2985
14099,2012-08-15,3,0.76,0.52,0.2537
14100,2012-08-15,3,0.76,0.48,0.194
14101,2012-08-15,3,0.74,0.55,0.2836
14102,2012-08-15,3,0.74,0.51,0.2239
14103,2012-08-15,3,0.7,0.61,0.1343
14104,2012-08-15,3,0.7,0.61,0.1343
14105,2012-08-15,3,0.7,0.61,0.194
14106,2012-08-15,3,0.7,0.61,0.1642
14107,2012-08-15,3,0.68,0.65,0.1045
14108,2012-08-16,3,0.66,0.69,0.0
14109,2012-08-16,3,0.64,0.73,0.0
14110,2012-08-16,3,0.64,0.69,0.194
14111,2012-08-16,3,0.62,0.73,0.2537
14112,2012-08-16,3,0.62,0.73,0.2239
14113,2012-08-16,3,0.6,0.78,0.1642
14114,2012-08-16,3,0.6,0.78,0.1642
14115,2012-08-16,3,0.64,0.69,0.2239
14116,2012-08-16,3,0.68,0.61,0.194
14117,2012-08-16,3,0.72,0.54,0.1045
14118,2012-08-16,3,0.74,0.48,0.1343
14119,2012-08-16,3,0.76,0.37,0.0896
14120,2012-08-16,3,0.8,0.33,0.1045
14121,2012-08-16,3,0.8,0.31,0.2239
14122,2012-08-16,3,0.82,0.32,0.0
14123,2012-08-16,3,0.8,0.33,0.2537
14124,2012-08-16,3,0.82,0.32,0.2239
14125,2012-08-16,3,0.82,0.34,0.194
14126,2012-08-16,3,0.8,0.36,0.0
14127,2012-08-16,3,0.76,0.4,0.1045
14128,2012-08-16,3,0.76,0.4,0.0896
14129,2012-08-16,3,0.74,0.48,0.194
14130,2012-08-16,3,0.72,0.51,0.1642
14131,2012-08-16,3,0.7,0.54,0.1045
14132,2012-08-17,3,0.68,0.57,0.1642
14133,2012-08-17,3,0.66,0.65,0.1045
14134,2012-08-17,3,0.66,0.61,0.1343
14135,2012-08-17,3,0.64,0.65,0.1045
14136,2012-08-17,3,0.64,0.73,0.1642
14137,2012-08-17,3,0.64,0.73,0.1045
14138,2012-08-17,3,0.62,0.78,0.1343
14139,2012-08-17,3,0.64,0.73,0.1045
14140,2012-08-17,3,0.68,0.65,0.1343
14141,2012-08-17,3,0.7,0.58,0.1045
14142,2012-08-17,3,0.74,0.55,0.1642
14143,2012-08-17,3,0.76,0.52,0.2836
14144,2012-08-17,3,0.82,0.41,0.2239
14145,2012-08-17,3,0.84,0.36,0.3881
14146,2012-08-17,3,0.86,0.34,0.4179
14147,2012-08-17,3,0.86,0.3,0.4627
14148,2012-08-17,3,0.84,0.32,0.4478
14149,2012-08-17,3,0.82,0.36,0.3284
14150,2012-08-17,3,0.82,0.38,0.2537
14151,2012-08-17,3,0.74,0.55,0.3881
14152,2012-08-17,3,0.72,0.58,0.2239
14153,2012-08-17,3,0.68,0.69,0.2985
14154,2012-08-17,3,0.66,0.83,0.194
14155,2012-08-17,3,0.64,0.83,0.2239
14156,2012-08-18,3,0.64,0.83,0.2239
14157,2012-08-18,3,0.62,0.94,0.1642
14158,2012-08-18,3,0.62,0.88,0.1642
14159,2012-08-18,3,0.62,0.88,0.194
14160,2012-08-18,3,0.62,0.73,0.2239
14161,2012-08-18,3,0.6,0.78,0.2537
14162,2012-08-18,3,0.6,0.83,0.2239
14163,2012-08-18,3,0.6,0.83,0.2239
14164,2012-08-18,3,0.64,0.69,0.2537
14165,2012-08-18,3,0.66,0.65,0.2836
14166,2012-08-18,3,0.7,0.54,0.1642
14167,2012-08-18,3,0.72,0.51,0.0
14168,2012-08-18,3,0.76,0.37,0.194
14169,2012-08-18,3,0.74,0.4,0.194
14170,2012-08-18,3,0.76,0.37,0.2836
14171,2012-08-18,3,0.76,0.37,0.2239
14172,2012-08-18,3,0.76,0.37,0.2537
14173,2012-08-18,3,0.76,0.37,0.2239
14174,2012-08-18,3,0.74,0.37,0.1642
14175,2012-08-18,3,0.7,0.45,0.1642
14176,2012-08-18,3,0.7,0.45,0.1045
14177,2012-08-18,3,0.66,0.61,0.0
14178,2012-08-18,3,0.66,0.61,0.0
14179,2012-08-18,3,0.64,0.65,0.0896
14180,2012-08-19,3,0.66,0.57,0.0896
14181,2012-08-19,3,0.64,0.65,0.0
14182,2012-08-19,3,0.62,0.69,0.0896
14183,2012-08-19,3,0.62,0.61,0.1642
14184,2012-08-19,3,0.62,0.65,0.1642
14185,2012-08-19,3,0.6,0.73,0.1343
14186,2012-08-19,3,0.62,0.69,0.1045
14187,2012-08-19,3,0.62,0.69,0.1343
14188,2012-08-19,3,0.64,0.69,0.1045
14189,2012-08-19,3,0.66,0.74,0.0
14190,2012-08-19,3,0.68,0.69,0.0
14191,2012-08-19,3,0.64,0.78,0.1642
14192,2012-08-19,3,0.64,0.73,0.0
14193,2012-08-19,3,0.64,0.83,0.1343
14194,2012-08-19,3,0.64,0.73,0.0
14195,2012-08-19,3,0.64,0.65,0.0
14196,2012-08-19,3,0.66,0.65,0.0
14197,2012-08-19,3,0.64,0.78,0.1045
14198,2012-08-19,3,0.64,0.78,0.1045
14199,2012-08-19,3,0.64,0.73,0.1343
14200,2012-08-19,3,0.64,0.73,0.194
14201,2012-08-19,3,0.62,0.78,0.0896
14202,2012-08-19,3,0.62,0.78,0.1642
14203,2012-08-19,3,0.62,0.73,0.0
14204,2012-08-20,3,0.6,0.83,0.1045
14205,2012-08-20,3,0.6,0.83,0.1642
14206,2012-08-20,3,0.6,0.83,0.1642
14207,2012-08-20,3,0.6,0.88,0.1045
14208,2012-08-20,3,0.6,0.83,0.0896
14209,2012-08-20,3,0.6,0.83,0.0
14210,2012-08-20,3,0.6,0.78,0.1343
14211,2012-08-20,3,0.62,0.78,0.1343
14212,2012-08-20,3,0.62,0.73,0.1045
14213,2012-08-20,3,0.64,0.69,0.0
14214,2012-08-20,3,0.64,0.69,0.0896
14215,2012-08-20,3,0.66,0.65,0.1045
14216,2012-08-20,3,0.66,0.61,0.1045
14217,2012-08-20,3,0.7,0.58,0.1343
14218,2012-08-20,3,0.72,0.54,0.1642
14219,2012-08-20,3,0.72,0.54,0.2537
14220,2012-08-20,3,0.72,0.54,0.2537
14221,2012-08-20,3,0.7,0.58,0.2836
14222,2012-08-20,3,0.62,0.78,0.2537
14223,2012-08-20,3,0.62,0.78,0.194
14224,2012-08-20,3,0.62,0.83,0.2836
14225,2012-08-20,3,0.6,0.83,0.0
14226,2012-08-20,3,0.6,0.83,0.0
14227,2012-08-20,3,0.6,0.83,0.0
14228,2012-08-21,3,0.6,0.83,0.0896
14229,2012-08-21,3,0.6,0.83,0.1343
14230,2012-08-21,3,0.58,0.88,0.2836
14231,2012-08-21,3,0.56,0.88,0.0
14232,2012-08-21,3,0.56,0.88,0.0
14233,2012-08-21,3,0.56,0.83,0.0896
14234,2012-08-21,3,0.56,0.83,0.1045
14235,2012-08-21,3,0.6,0.78,0.1045
14236,2012-08-21,3,0.6,0.78,0.1343
14237,2012-08-21,3,0.64,0.69,0.0
14238,2012-08-21,3,0.66,0.61,0.1045
14239,2012-08-21,3,0.7,0.54,0.0
14240,2012-08-21,3,0.72,0.45,0.0
14241,2012-08-21,3,0.74,0.4,0.0
14242,2012-08-21,3,0.76,0.37,0.0896
14243,2012-08-21,3,0.76,0.37,0.0
14244,2012-08-21,3,0.76,0.37,0.0
14245,2012-08-21,3,0.74,0.51,0.2836
14246,2012-08-21,3,0.72,0.54,0.2239
14247,2012-08-21,3,0.62,0.73,0.1045
14248,2012-08-21,3,0.64,0.73,0.0
14249,2012-08-21,3,0.64,0.73,0.0
14250,2012-08-21,3,0.64,0.78,0.0
14251,2012-08-21,3,0.62,0.83,0.0
14252,2012-08-22,3,0.62,0.83,0.1045
14253,2012-08-22,3,0.62,0.78,0.0
14254,2012-08-22,3,0.62,0.78,0.0
14255,2012-08-22,3,0.62,0.78,0.0
14256,2012-08-22,3,0.58,0.83,0.1045
14257,2012-08-22,3,0.6,0.78,0.0
14258,2012-08-22,3,0.62,0.73,0.0
14259,2012-08-22,3,0.62,0.78,0.0
14260,2012-08-22,3,0.64,0.73,0.0896
14261,2012-08-22,3,0.68,0.65,0.0
14262,2012-08-22,3,0.7,0.61,0.0896
14263,2012-08-22,3,0.72,0.58,0.0896
14264,2012-08-22,3,0.74,0.51,0.0
14265,2012-08-22,3,0.76,0.48,0.1045
14266,2012-08-22,3,0.76,0.45,0.1045
14267,2012-08-22,3,0.76,0.48,0.1343
14268,2012-08-22,3,0.74,0.55,0.2239
14269,2012-08-22,3,0.74,0.55,0.2239
14270,2012-08-22,3,0.66,0.61,0.2239
14271,2012-08-22,3,0.66,0.74,0.0
14272,2012-08-22,3,0.64,0.73,0.194
14273,2012-08-22,3,0.64,0.73,0.0
14274,2012-08-22,3,0.64,0.73,0.0
14275,2012-08-22,3,0.64,0.83,0.0
14276,2012-08-23,3,0.64,0.78,0.0
14277,2012-08-23,3,0.62,0.83,0.0
14278,2012-08-23,3,0.62,0.83,0.0
14279,2012-08-23,3,0.62,0.83,0.0896
14280,2012-08-23,3,0.62,0.83,0.0
14281,2012-08-23,3,0.62,0.83,0.0
14282,2012-08-23,3,0.6,0.88,0.0896
14283,2012-08-23,3,0.62,0.83,0.0896
14284,2012-08-23,3,0.66,0.74,0.0896
14285,2012-08-23,3,0.7,0.7,0.0
14286,2012-08-23,3,0.74,0.58,0.0896
14287,2012-08-23,3,0.76,0.48,0.0896
14288,2012-08-23,3,0.78,0.38,0.0
14289,2012-08-23,3,0.82,0.38,0.0896
14290,2012-08-23,3,0.78,0.46,0.2239
14291,2012-08-23,3,0.78,0.46,0.1343
14292,2012-08-23,3,0.76,0.48,0.1642
14293,2012-08-23,3,0.76,0.45,0.2239
14294,2012-08-23,3,0.74,0.48,0.2239
14295,2012-08-23,3,0.72,0.51,0.0896
14296,2012-08-23,3,0.7,0.61,0.1045
14297,2012-08-23,3,0.7,0.61,0.1343
14298,2012-08-23,3,0.68,0.61,0.1045
14299,2012-08-23,3,0.66,0.69,0.0
14300,2012-08-24,3,0.66,0.69,0.0
14301,2012-08-24,3,0.64,0.73,0.0
14302,2012-08-24,3,0.66,0.69,0.0
14303,2012-08-24,3,0.64,0.73,0.0
14304,2012-08-24,3,0.64,0.73,0.0
14305,2012-08-24,3,0.64,0.78,0.0
14306,2012-08-24,3,0.62,0.83,0.0
14307,2012-08-24,3,0.64,0.78,0.0
14308,2012-08-24,3,0.66,0.74,0.0
14309,2012-08-24,3,0.72,0.58,0.0
14310,2012-08-24,3,0.76,0.48,0.0
14311,2012-08-24,3,0.76,0.48,0.1045
14312,2012-08-24,3,0.76,0.45,0.0896
14313,2012-08-24,3,0.8,0.41,0.1045
14314,2012-08-24,3,0.78,0.43,0.1045
14315,2012-08-24,3,0.76,0.48,0.1343
14316,2012-08-24,3,0.76,0.48,0.1343
14317,2012-08-24,3,0.74,0.51,0.2239
14318,2012-08-24,3,0.72,0.62,0.194
14319,2012-08-24,3,0.72,0.58,0.1642
14320,2012-08-24,3,0.7,0.65,0.2239
14321,2012-08-24,3,0.7,0.61,0.1642
14322,2012-08-24,3,0.7,0.61,0.0
14323,2012-08-24,3,0.68,0.69,0.0896
14324,2012-08-25,3,0.7,0.61,0.0
14325,2012-08-25,3,0.68,0.69,0.0
14326,2012-08-25,3,0.66,0.74,0.0896
14327,2012-08-25,3,0.66,0.69,0.0896
14328,2012-08-25,3,0.66,0.69,0.1045
14329,2012-08-25,3,0.64,0.73,0.1642
14330,2012-08-25,3,0.64,0.78,0.1642
14331,2012-08-25,3,0.64,0.78,0.194
14332,2012-08-25,3,0.66,0.74,0.2537
14333,2012-08-25,3,0.68,0.69,0.2836
14334,2012-08-25,3,0.7,0.65,0.2985
14335,2012-08-25,3,0.72,0.62,0.2836
14336,2012-08-25,3,0.72,0.54,0.3881
14337,2012-08-25,3,0.72,0.51,0.3582
14338,2012-08-25,3,0.66,0.65,0.2537
14339,2012-08-25,3,0.64,0.73,0.3284
14340,2012-08-25,3,0.66,0.74,0.2985
14341,2012-08-25,3,0.66,0.74,0.3284
14342,2012-08-25,3,0.66,0.69,0.4627
14343,2012-08-25,3,0.64,0.78,0.2985
14344,2012-08-25,3,0.62,0.83,0.2537
14345,2012-08-25,3,0.62,0.83,0.3582
14346,2012-08-25,3,0.62,0.83,0.3582
14347,2012-08-25,3,0.62,0.83,0.2537
14348,2012-08-26,3,0.64,0.89,0.2537
14349,2012-08-26,3,0.64,0.89,0.194
14350,2012-08-26,3,0.64,0.89,0.2239
14351,2012-08-26,3,0.64,0.89,0.2537
14352,2012-08-26,3,0.64,0.89,0.194
14353,2012-08-26,3,0.64,0.89,0.194
14354,2012-08-26,3,0.62,0.88,0.2985
14355,2012-08-26,3,0.64,0.89,0.194
14356,2012-08-26,3,0.68,0.79,0.2836
14357,2012-08-26,3,0.68,0.79,0.2537
14358,2012-08-26,3,0.74,0.66,0.3881
14359,2012-08-26,3,0.74,0.66,0.3582
14360,2012-08-26,3,0.72,0.74,0.3582
14361,2012-08-26,3,0.66,0.78,0.4179
14362,2012-08-26,3,0.64,0.89,0.1045
14363,2012-08-26,3,0.64,0.89,0.2836
14364,2012-08-26,3,0.64,0.89,0.2836
14365,2012-08-26,3,0.64,0.89,0.2239
14366,2012-08-26,3,0.64,0.89,0.0896
14367,2012-08-26,3,0.64,0.89,0.1642
14368,2012-08-26,3,0.64,0.89,0.1642
14369,2012-08-26,3,0.64,0.83,0.1343
14370,2012-08-26,3,0.62,0.88,0.0896
14371,2012-08-26,3,0.62,0.83,0.0896
14372,2012-08-27,3,0.62,0.83,0.0
14373,2012-08-27,3,0.62,0.88,0.0896
14374,2012-08-27,3,0.62,0.88,0.1343
14375,2012-08-27,3,0.62,0.88,0.0896
14376,2012-08-27,3,0.62,0.83,0.0
14377,2012-08-27,3,0.62,0.88,0.0
14378,2012-08-27,3,0.62,0.88,0.0
14379,2012-08-27,3,0.66,0.83,0.0
14380,2012-08-27,3,0.66,0.83,0.0896
14381,2012-08-27,3,0.66,0.83,0.1045
14382,2012-08-27,3,0.72,0.74,0.1343
14383,2012-08-27,3,0.74,0.66,0.194
14384,2012-08-27,3,0.76,0.62,0.0
14385,2012-08-27,3,0.76,0.57,0.1642
14386,2012-08-27,3,0.8,0.49,0.0896
14387,2012-08-27,3,0.8,0.55,0.2985
14388,2012-08-27,3,0.8,0.55,0.2537
14389,2012-08-27,3,0.8,0.46,0.2239
14390,2012-08-27,3,0.78,0.52,0.2537
14391,2012-08-27,3,0.74,0.7,0.2239
14392,2012-08-27,3,0.74,0.7,0.194
14393,2012-08-27,3,0.72,0.74,0.194
14394,2012-08-27,3,0.7,0.84,0.194
14395,2012-08-27,3,0.7,0.84,0.1642
14396,2012-08-28,3,0.7,0.84,0.2537
14397,2012-08-28,3,0.68,0.89,0.194
14398,2012-08-28,3,0.68,0.83,0.2537
14399,2012-08-28,3,0.66,0.89,0.1343
14400,2012-08-28,3,0.66,0.83,0.1343
14401,2012-08-28,3,0.66,0.83,0.0896
14402,2012-08-28,3,0.66,0.89,0.1045
14403,2012-08-28,3,0.66,0.83,0.1045
14404,2012-08-28,3,0.66,0.85,0.1045
14405,2012-08-28,3,0.7,0.79,0.1642
14406,2012-08-28,3,0.74,0.62,0.2537
14407,2012-08-28,3,0.78,0.55,0.2537
14408,2012-08-28,3,0.8,0.49,0.2836
14409,2012-08-28,3,0.82,0.43,0.2985
14410,2012-08-28,3,0.84,0.38,0.3284
14411,2012-08-28,3,0.82,0.34,0.2985
14412,2012-08-28,3,0.82,0.33,0.3284
14413,2012-08-28,3,0.8,0.35,0.3881
14414,2012-08-28,3,0.78,0.4,0.2537
14415,2012-08-28,3,0.74,0.45,0.1642
14416,2012-08-28,3,0.72,0.48,0.1045
14417,2012-08-28,3,0.72,0.48,0.0896
14418,2012-08-28,3,0.7,0.54,0.0
14419,2012-08-28,3,0.68,0.57,0.0
14420,2012-08-29,3,0.66,0.69,0.0
14421,2012-08-29,3,0.64,0.69,0.1343
14422,2012-08-29,3,0.62,0.73,0.1343
14423,2012-08-29,3,0.62,0.73,0.1045
14424,2012-08-29,3,0.6,0.73,0.2239
14425,2012-08-29,3,0.6,0.73,0.194
14426,2012-08-29,3,0.6,0.73,0.194
14427,2012-08-29,3,0.64,0.65,0.0896
14428,2012-08-29,3,0.66,0.61,0.1642
14429,2012-08-29,3,0.7,0.51,0.194
14430,2012-08-29,3,0.72,0.48,0.1642
14431,2012-08-29,3,0.72,0.45,0.0
14432,2012-08-29,3,0.76,0.4,0.0
14433,2012-08-29,3,0.74,0.42,0.0
14434,2012-08-29,3,0.76,0.4,0.0896
14435,2012-08-29,3,0.76,0.4,0.194
14436,2012-08-29,3,0.76,0.37,0.1343
14437,2012-08-29,3,0.78,0.35,0.2239
14438,2012-08-29,3,0.74,0.42,0.1642
14439,2012-08-29,3,0.7,0.54,0.194
14440,2012-08-29,3,0.68,0.57,0.0
14441,2012-08-29,3,0.66,0.54,0.1045
14442,2012-08-29,3,0.66,0.54,0.0
14443,2012-08-29,3,0.66,0.57,0.0
14444,2012-08-30,3,0.64,0.69,0.0
14445,2012-08-30,3,0.64,0.65,0.0
14446,2012-08-30,3,0.62,0.73,0.0
14447,2012-08-30,3,0.62,0.73,0.0
14448,2012-08-30,3,0.62,0.73,0.0
14449,2012-08-30,3,0.62,0.73,0.0
14450,2012-08-30,3,0.6,0.83,0.1642
14451,2012-08-30,3,0.64,0.73,0.0
14452,2012-08-30,3,0.66,0.65,0.0
14453,2012-08-30,3,0.7,0.58,0.0
14454,2012-08-30,3,0.72,0.54,0.0
14455,2012-08-30,3,0.76,0.4,0.0896
14456,2012-08-30,3,0.76,0.45,0.1343
14457,2012-08-30,3,0.76,0.48,0.1045
14458,2012-08-30,3,0.76,0.48,0.1343
14459,2012-08-30,3,0.8,0.46,0.1642
14460,2012-08-30,3,0.8,0.43,0.1642
14461,2012-08-30,3,0.82,0.34,0.2239
14462,2012-08-30,3,0.8,0.38,0.1343
14463,2012-08-30,3,0.76,0.48,0.1343
14464,2012-08-30,3,0.74,0.58,0.1642
14465,2012-08-30,3,0.72,0.66,0.1343
14466,2012-08-30,3,0.7,0.7,0.0
14467,2012-08-30,3,0.7,0.74,0.1045
14468,2012-08-31,3,0.68,0.83,0.1642
14469,2012-08-31,3,0.68,0.83,0.1642
14470,2012-08-31,3,0.66,0.89,0.1343
14471,2012-08-31,3,0.66,0.89,0.1045
14472,2012-08-31,3,0.64,0.89,0.1343
14473,2012-08-31,3,0.64,0.89,0.1642
14474,2012-08-31,3,0.64,0.89,0.1642
14475,2012-08-31,3,0.64,0.89,0.0896
14476,2012-08-31,3,0.7,0.74,0.0
14477,2012-08-31,3,0.74,0.7,0.0
14478,2012-08-31,3,0.76,0.62,0.0896
14479,2012-08-31,3,0.86,0.28,0.2985
14480,2012-08-31,3,0.86,0.26,0.2537
14481,2012-08-31,3,0.88,0.27,0.3284
14482,2012-08-31,3,0.9,0.25,0.2239
14483,2012-08-31,3,0.9,0.27,0.2985
14484,2012-08-31,3,0.9,0.27,0.2537
14485,2012-08-31,3,0.88,0.32,0.1642
14486,2012-08-31,3,0.86,0.36,0.2537
14487,2012-08-31,3,0.8,0.49,0.1343
14488,2012-08-31,3,0.8,0.49,0.1343
14489,2012-08-31,3,0.76,0.58,0.194
14490,2012-08-31,3,0.76,0.58,0.194
14491,2012-08-31,3,0.74,0.62,0.1045
14492,2012-09-01,3,0.74,0.62,0.1045
14493,2012-09-01,3,0.72,0.74,0.1343
14494,2012-09-01,3,0.7,0.7,0.1642
14495,2012-09-01,3,0.7,0.7,0.1045
14496,2012-09-01,3,0.7,0.7,0.0
14497,2012-09-01,3,0.68,0.79,0.0
14498,2012-09-01,3,0.68,0.79,0.0
14499,2012-09-01,3,0.74,0.58,0.1343
14500,2012-09-01,3,0.76,0.58,0.2537
14501,2012-09-01,3,0.76,0.58,0.194
14502,2012-09-01,3,0.78,0.55,0.194
14503,2012-09-01,3,0.8,0.55,0.2239
14504,2012-09-01,3,0.8,0.55,0.1642
14505,2012-09-01,3,0.82,0.52,0.0896
14506,2012-09-01,3,0.86,0.44,0.1642
14507,2012-09-01,3,0.86,0.44,0.2836
14508,2012-09-01,3,0.84,0.49,0.1642
14509,2012-09-01,3,0.82,0.52,0.0
14510,2012-09-01,3,0.82,0.52,0.0
14511,2012-09-01,3,0.78,0.62,0.0
14512,2012-09-01,3,0.76,0.67,0.2537
14513,2012-09-01,3,0.64,0.89,0.0
14514,2012-09-01,3,0.66,0.89,0.0
14515,2012-09-01,3,0.66,0.89,0.0896
14516,2012-09-02,3,0.66,0.89,0.0896
14517,2012-09-02,3,0.66,0.89,0.0
14518,2012-09-02,3,0.66,0.89,0.0
14519,2012-09-02,3,0.66,0.89,0.0896
14520,2012-09-02,3,0.66,0.89,0.0
14521,2012-09-02,3,0.66,0.89,0.0
14522,2012-09-02,3,0.66,0.89,0.0
14523,2012-09-02,3,0.66,0.94,0.0896
14524,2012-09-02,3,0.68,0.89,0.0896
14525,2012-09-02,3,0.7,0.84,0.0
14526,2012-09-02,3,0.72,0.79,0.0
14527,2012-09-02,3,0.74,0.7,0.0
14528,2012-09-02,3,0.74,0.7,0.0
